"id","survey_app_id_id","necessary","concerned","understand","category","permission","keep_choice","selection","recall","last_use","aware_prior","access_beneficial","access_concerned","access_change","installed_on","days_since_install"
"806","652","Not necessary","Not concerned","Confident","Google Contacts","See, edit, download, and permanently delete your contacts","Keep","oldestApp","Yes","In the previous week","Yes","Agree","Disagree","Disagree","2018-06-15 08:09:18.000000","1040"
"807","652","Slightly necessary","Not concerned","Confident","Basic account info","See your personal info, including any personal info you've made publicly available","Keep","oldestApp","Yes","In the previous week","Yes","Agree","Disagree","Disagree","2018-06-15 08:09:18.000000","1040"
"808","652","Moderately necessary","Not concerned","Confident","Basic account info","See your primary Google Account email address","Keep","oldestApp","Yes","In the previous week","Yes","Agree","Disagree","Disagree","2018-06-15 08:09:18.000000","1040"
"809","653","Necessary","Moderately concerned","Slightly confident","Google Drive","Connect itself to your Google Drive","Keep","newestApp","Yes","In the previous year","Yes","Agree","Disagree","Disagree","2020-09-14 05:03:46.000000","218"
"810","653","Moderately necessary","Moderately concerned","Not confident","Google Drive","See, edit, create, and delete only the specific Google Drive files you use with this app","Keep","newestApp","Yes","In the previous year","Yes","Agree","Disagree","Disagree","2020-09-14 05:03:46.000000","218"
"811","653","Necessary","Not concerned","Moderately confident","Basic account info","See your personal info, including any personal info you've made publicly available","Keep","newestApp","Yes","In the previous year","Yes","Agree","Disagree","Disagree","2020-09-14 05:03:46.000000","218"
"812","653","Necessary","Not concerned","Confident","Basic account info","See your primary Google Account email address","Keep","newestApp","Yes","In the previous year","Yes","Agree","Disagree","Disagree","2020-09-14 05:03:46.000000","218"
"813","654","Not necessary","Slightly concerned","Moderately confident","Basic account info","See your primary Google Account email address","Keep","oldestApp","Yes","In the previous month","Yes","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","2020-10-16 04:30:55.000000","186"
"814","654","Not necessary","Slightly concerned","Moderately confident","Basic account info","See your personal info, including any personal info you've made publicly available","Keep","oldestApp","Yes","In the previous month","Yes","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","2020-10-16 04:30:55.000000","186"
"815","654","Moderately necessary","Not concerned","Moderately confident","Additional access","See your Google Fit speed and distance data","Keep","oldestApp","Yes","In the previous month","Yes","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","2020-10-16 04:30:55.000000","186"
"816","654","Moderately necessary","Not concerned","Moderately confident","Additional access","Use Google Fit to see and store your physical activity data","Keep","oldestApp","Yes","In the previous month","Yes","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","2020-10-16 04:30:55.000000","186"
"817","655","Necessary","Not concerned","Confident","Google Drive","See, create, and delete its own configuration data in your Google Drive","Keep","newestApp","Yes","In the previous month","Yes","Strongly disagree","Disagree","Disagree","2021-01-23 10:13:23.000000","87"
"818","655","Necessary","Not concerned","Confident","Google Play","Create, edit, and delete your Google Play Games activity","Keep","newestApp","Yes","In the previous month","Yes","Strongly disagree","Disagree","Disagree","2021-01-23 10:13:23.000000","87"
"819","663","Moderately necessary","Concerned","Confident","Gmail","Read, compose, send, and permanently delete all your email from Gmail","Remove","oldestApp","Yes","More than a year ago","Yes","Disagree","Agree","Neither agree nor disagree","2018-12-27 09:26:51.000000","845"
"820","663","Moderately necessary","Not concerned","Very confident","Basic account info","See your primary Google Account email address","Remove","oldestApp","Yes","More than a year ago","Yes","Disagree","Agree","Neither agree nor disagree","2018-12-27 09:26:51.000000","845"
"821","663","Not necessary","Moderately concerned","Confident","Basic account info","See your personal info, including any personal info you've made publicly available","Remove","oldestApp","Yes","More than a year ago","Yes","Disagree","Agree","Neither agree nor disagree","2018-12-27 09:26:51.000000","845"
"822","656","Necessary","Not concerned","Very confident","Basic account info","See your primary Google Account email address","Unsure","newestApp","No","In the previous year","No","Strongly disagree","Strongly agree","Agree","2021-02-04 19:14:49.000000","75"
"823","656","Slightly necessary","Moderately concerned","Slightly confident","Basic account info","See your personal info, including any personal info you've made publicly available","Unsure","newestApp","No","In the previous year","No","Strongly disagree","Strongly agree","Agree","2021-02-04 19:14:49.000000","75"
"824","656","Very necessary","Not concerned","Very confident","Additional access","See and download your exact date of birth","Unsure","newestApp","No","In the previous year","No","Strongly disagree","Strongly agree","Agree","2021-02-04 19:14:49.000000","75"
"825","659","Very necessary","Not concerned","Very confident","Gmail","Read, compose, send, and permanently delete all your email from Gmail","Keep","randomApp","Yes","Today","Yes","Strongly agree","Strongly disagree","Disagree","2019-12-10 03:33:00.000000","497"
"826","659","Very necessary","Not concerned","Very confident","Google Calendar","See, edit, share, and permanently delete all the calendars you can access using Google Calendar","Keep","randomApp","Yes","Today","Yes","Strongly agree","Strongly disagree","Disagree","2019-12-10 03:33:00.000000","497"
"827","659","Very necessary","Not concerned","Very confident","Google Contacts","See, edit, download, and permanently delete your contacts","Keep","randomApp","Yes","Today","Yes","Strongly agree","Strongly disagree","Disagree","2019-12-10 03:33:00.000000","497"
"828","659","Very necessary","Slightly concerned","Very confident","Google Hangouts","View and send chat messages","Keep","randomApp","Yes","Today","Yes","Strongly agree","Strongly disagree","Disagree","2019-12-10 03:33:00.000000","497"
"829","659","Very necessary","Not concerned","Very confident","Basic account info","See your primary Google Account email address","Keep","randomApp","Yes","Today","Yes","Strongly agree","Strongly disagree","Disagree","2019-12-10 03:33:00.000000","497"
"830","659","Moderately necessary","Moderately concerned","Very confident","Basic account info","See your personal info, including any personal info you've made publicly available","Keep","randomApp","Yes","Today","Yes","Strongly agree","Strongly disagree","Disagree","2019-12-10 03:33:00.000000","497"
"831","666","Moderately necessary","Slightly concerned","Confident","Google Contacts","See and download your contacts","Keep","oldestApp","Yes","In the previous week","Yes","Agree","Neither agree nor disagree","Disagree","2017-05-11 14:15:38.000000","1440"
"832","666","Very necessary","Not concerned","Very confident","Basic account info","See your primary Google Account email address","Keep","oldestApp","Yes","In the previous week","Yes","Agree","Neither agree nor disagree","Disagree","2017-05-11 14:15:38.000000","1440"
"833","666","Slightly necessary","Moderately concerned","Confident","Google Contacts","See, edit, download, and permanently delete your contacts","Keep","oldestApp","Yes","In the previous week","Yes","Agree","Neither agree nor disagree","Disagree","2017-05-11 14:15:38.000000","1440"
"834","666","Not necessary","Concerned","Moderately confident","Basic account info","See your personal info, including any personal info you've made publicly available","Keep","oldestApp","Yes","In the previous week","Yes","Agree","Neither agree nor disagree","Disagree","2017-05-11 14:15:38.000000","1440"
"835","665","Necessary","Slightly concerned","Moderately confident","Google Drive","See, create, and delete its own configuration data in your Google Drive","Remove","newestApp","Yes","In the previous year","Yes","Neither agree nor disagree","Agree","Strongly agree","2020-06-09 23:53:58.000000","315"
"836","665","Moderately necessary","Moderately concerned","Moderately confident","Google Drive","See, edit, create, and delete only the specific Google Drive files you use with this app","Remove","newestApp","Yes","In the previous year","Yes","Neither agree nor disagree","Agree","Strongly agree","2020-06-09 23:53:58.000000","315"
"837","687","Very necessary","Not concerned","Confident","Google Play","Create, edit, and delete your Google Play Games activity","Keep","oldestApp","Yes","In the previous month","Yes","Strongly agree","Disagree","Disagree","2018-12-26 18:46:52.000000","846"
"838","671","Not necessary","Slightly concerned","Not confident","Google Contacts","See and download your contacts","Unsure","newestApp","Yes","In the previous year","Yes","Neither agree nor disagree","Agree","Neither agree nor disagree","2021-04-03 14:49:49.000000","17"
"839","671","Slightly necessary","Slightly concerned","Slightly confident","Basic account info","See your personal info, including any personal info you've made publicly available","Unsure","newestApp","Yes","In the previous year","Yes","Neither agree nor disagree","Agree","Neither agree nor disagree","2021-04-03 14:49:49.000000","17"
